,code,employee,homepage,hq_address,ics,market,name
1290,083380, (2017/12),,부산시 사상구 모라동 795-22,서비스업,KOSPI,동북아13호
1291,083370, (2017/12),,부산시 사상구 모라동 795-22,서비스업,KOSPI,동북아12호
1292,550050, (),http://www.nhqv.com,서울특별시 영등포구 여의대로 60 우리투자증권빌딩,미분류,KOSPI,QV K200 Put 1904-01 ETN
1293,138540, (),http://tigeretf.com,서울 영등포구 여의도동 미래에셋빌딩 2층,미분류,KOSPI,TIGER 현대차그룹+펀더멘털
1294,253240, (),http://www.kiwoomam.com,서울특별시 영등포구 여의나루로4길 18 키움파이낸스스퀘어 15층 키움투자자산운용,미분류,KOSPI,KOSEF 200선물인버스
1295,291890, (),http://www.kodex.com,서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용,미분류,KOSPI,KODEX MSCI EM선물(H)
1296,287300, (),,서울특별시 영등포구 여의대로 70 신한금융투자타워 25층,미분류,KOSPI,KBSTAR 200건설
1297,101280, (),http://www.etfs.co.kr,,미분류,KOSPI,KODEX 일본TOPIX100
1298,227560, (),http://www.tigeretf.com,서울특별시 중구 을지로5길 26 미래에셋센터원빌딩,미분류,KOSPI,TIGER 200 생활소비재
1299,530043, (),http://www.samsungpop.com,서울특별시 서초구 서초대로74길 11 (서초동),미분류,KOSPI,삼성 KQ150 Call 1901-03 ETN
1300,141240, (),,서울 영등포구 여의도동 한화증권빌딩 9층,미분류,KOSPI,ARIRANG 코스피100동일가중
1301,285000, (),,서울특별시 영등포구 여의대로 70 신한금융투자타워 25층,미분류,KOSPI,KBSTAR 200IT
1302,550040, (),http://www.nhqv.com,서울특별시 영등포구 여의대로 60 우리투자증권빌딩,미분류,KOSPI,QV K200 Condor 1805-01 ETN
1303,261260, (),http://www.samsungfund.com,서울특별시 중구 세종대로 55 삼성자산운용 23층,미분류,KOSPI,KODEX 미국달러선물인버스2X
1304,228820, (),http://www.tigeretf.com,서울특별시 중구 을지로5길 26 미래에셋 센터원,미분류,KOSPI,TIGER KTOP30
1305,271060, (),http://www.kodex.com,서울특별시 서초구 서초대로74길 11 17층 삼성자산운용,미분류,KOSPI,KODEX 3대농산물선물(H)
1306,550038, (),http://www.nhqv.com,서울특별시 영등포구 여의대로 60 우리투자증권빌딩,미분류,KOSPI,QV K200 C-SP 1805-01 ETN
1307,275750, (),http://www.kbstaretf.com,서울특별시 영등포구 여의대로 70 신한금융투자타워 25층,미분류,KOSPI,KBSTAR 코스닥150선물인버스
1308,520022, (),http://www.miraeassetdaewoo.com,서울특별시 중구 을지로5길 26 미래에셋 센터원빌딩 이스트타워,미분류,KOSPI,미래에셋 K200 Call 1809-01 ETN
1309,228800, (),http://www.tigeretf.com,서울특별시 중구 을지로5길 26 미래에셋 센터원,미분류,KOSPI,TIGER 여행레저
1310,217770, (),http://www.tigeretf.com,서울특별시 중구 을지로5길 26 미래에셋센터원빌딩 동관,미분류,KOSPI,TIGER 원유선물인버스(H)
1311,167860, (),,서울 영등포구 여의도동 동양증권빌딩 23-8,미분류,KOSPI,KOSEF 국고채10년레버리지
1312,520023, (),http://www.miraeassetdaewoo.com,서울특별시 중구 을지로5길 26 미래에셋 센터원빌딩 이스트타워,미분류,KOSPI,미래에셋 K200 Call 1809-02 ETN
1313,287320, (),,서울특별시 영등포구 여의대로 70 신한금융투자타워 25층,미분류,KOSPI,KBSTAR 200산업재
1314,284990, (),,서울특별시 영등포구 여의대로 70 신한금융투자타워 25층,미분류,KOSPI,KBSTAR 200에너지화학
1315,530050, (),http://www.samsungpop.com,서울특별시 서초구 서초대로74길 11 (서초동),미분류,KOSPI,삼성 K200 Put 1903-01 ETN
1316,530044, (),http://www.samsungpop.com,서울특별시 서초구 서초대로74길 11 (서초동),미분류,KOSPI,삼성 KQ150 Put 1901-01 ETN
1317,291680, (),,서울특별시 영등포구 여의대로 70 신한금융투자타워 25층,미분류,KOSPI,KBSTAR 차이나H선물인버스(H)
1318,290130, (),,서울특별시 영등포구 여의대로 70 신한금융투자 25층,미분류,KOSPI,KBSTAR ESG사회책임투자
1319,131890, (),http://www.kitmc.com,서울 영등포구 여의도동 27-1,미분류,KOSPI,KINDEX 삼성그룹동일가중
1320,005745,54 (2017/12),http://www.crown.co.kr,서울시 용산구 한강대로 72길 3,기타금융업,KOSPI,크라운해태홀딩스우
1321,530046, (),http://www.samsungpop.com,서울특별시 서초구 서초대로74길 11 (서초동),미분류,KOSPI,삼성 KQ150 Call 1903-01 ETN
1322,290080, (),,서울특별시 영등포구 여의대로 70 신한금융투자 25층,미분류,KOSPI,KBSTAR 200고배당커버드콜ATM
1323,261220, (),http://www.samsungfund.com,서울특별시 중구 세종대로 55 삼성자산운용 23층,미분류,KOSPI,KODEX WTI원유선물(H)
1324,530048, (),http://www.samsungpop.com,서울특별시 서초구 서초대로74길 11 (서초동),미분류,KOSPI,삼성 K200 Call 1903-01 ETN
1325,530034, (),http://www.samsungpop.com,서울특별시 중구 세종대로 67,미분류,KOSPI,삼성 K200 Call 1807-01 ETN
1326,211260, (),http://www.kindexetf.com,서울특별시 영등포구 의사당대로 88 한국투자증권빌딩 16층 한국투자신탁운용,미분류,KOSPI,KINDEX 배당성장
1327,530051, (),http://www.samsungpop.com,서울특별시 서초구 서초대로74길 11 (서초동),미분류,KOSPI,삼성 K200 Put 1903-02 ETN
1328,530045, (),http://www.samsungpop.com,서울특별시 서초구 서초대로74길 11 (서초동),미분류,KOSPI,삼성 KQ150 Put 1901-02 ETN
1329,550039, (),http://www.nhqv.com,서울특별시 영등포구 여의대로 60 우리투자증권빌딩,미분류,KOSPI,QV K200 P-SP 1805-01 ETN
1330,266140, (),http://www.tigeretf.com,서울특별시 중구 을지로5길 26 미래에셋 센터원,미분류,KOSPI,TIGER 지속배당
1331,001745,"2,321 (2017/12)",http://www.sknetworks.co.kr,경기도 수원시 장안구 경수대로 795 (영화동),유통업,KOSPI,SK네트웍스우
1332,550048, (),http://www.nhqv.com,서울특별시 영등포구 여의대로 60 우리투자증권빌딩,미분류,KOSPI,QV K200 Call 1904-01 ETN
1333,530047, (),http://www.samsungpop.com,서울특별시 서초구 서초대로74길 11 (서초동),미분류,KOSPI,삼성 KQ150 Call 1903-02 ETN
1334,256750, (),http://www.samsungfund.com,서울특별시 중구 세종대로 55 삼성자산운용 23층,미분류,KOSPI,KODEX 심천ChiNext(합성)
1335,510004, (),http://www.daishin.com,서울특별시 중구 삼일대로 343 저동1가 대신파이낸스센터,미분류,KOSPI,대신 인버스 아연선물 ETN(H)
1336,500033, (),http://www.shinhaninvest.com,서울 영등포구 여의도동 23-2 신한금융투자타워,미분류,KOSPI,신한 K200 C-SP 1812-01 ETN
1337,189400, (),,서울특별시 영등포구 63로 50 63한화생명빌딩 51층,미분류,KOSPI,ARIRANG 글로벌MSCI(합성 H)
1338,530049, (),http://www.samsungpop.com,서울특별시 서초구 서초대로74길 11 (서초동),미분류,KOSPI,삼성 K200 Call 1903-02 ETN
1339,550049, (),http://www.nhqv.com,서울특별시 영등포구 여의대로 60 우리투자증권빌딩,미분류,KOSPI,QV K200 Call 1904-02 ETN
1340,26490K,"1,431 (2017/12)",http://www.crown.co.kr,서울특별시 용산구 한강대로72길 3(남영동),음식료,KOSPI,크라운제과우
1341,196220, (),http://www.kbstaretf.com,서울특별시 영등포구 여의대로 70 신한금융투자타워 25층,미분류,KOSPI,KBSTAR 일본TOPIX레버리지(H)
1342,181480, (),http://www.kindexetf.com,서울 영등포구 여의도동 한국투자증권 27-1,미분류,KOSPI,KINDEX 미국다우존스리츠(합성 H)
1343,530040, (),http://www.samsungpop.com,서울특별시 서초구 서초대로74길 11 (서초동),미분류,KOSPI,삼성 K200 Call 1811-02 ETN
1344,18064K,29 (2017/12),http://www.hanjinkal.co.kr,서울특별시 중구 소공로 88 (소공동),기타금융업,KOSPI,한진칼우
1345,222170, (),http://www.arirangetf.com,서울특별시 영등포구 63로 50 63한화생명빌딩 63빌딩 51층 Quant운용팀 ETF파트,미분류,KOSPI,ARIRANG S&P한국배당성장
1346,287310, (),,서울특별시 영등포구 여의대로 70 신한금융투자타워 25층,미분류,KOSPI,KBSTAR 200경기소비재
1347,269530, (),http://www.arirangetf.com,서울특별시 영등포구 63로 50 63한화생명빌딩 51층 한화자산운용 ETF운용팀,미분류,KOSPI,ARIRANG S&P글로벌인프라
1348,241390, (),http://www.kbstaretf.com,서울 영등포구 여의도동 신한금융투자타워 24층,미분류,KOSPI,KBSTAR V&S셀렉트밸류채권혼합
1349,002995,"1,690 (2017/12)",http://www.kumhoenc.com,전남 나주시 시청길 4,건설업,KOSPI,금호산업우
1350,232590, (),http://www.kim.co.kr,서울특별시 영등포구 의사당대로 88 한국투자증권빌딩 16층 한국투자신탁운용,미분류,KOSPI,KINDEX 골드선물 인버스2X(합성 H)
1351,099350, (2017/02),,서울시 중구 다동길 43 한외빌딩 9층,미분류,KOSPI,하나니켈2호
1352,289670, (),http://www.arirangetf.com,서울특별시 영등포구 63로 50 63빌딩 51층,미분류,KOSPI,ARIRANG 국채선물10년
1353,238670, (),http://www.arirangetf.com,서울특별시 영등포구 63로 50 63한화생명빌딩 51층 한화자산운용 Quant운용팀,미분류,KOSPI,ARIRANG 스마트베타Quality채권혼합
1354,226380, (),http://kim.co.kr,서울특별시 영등포구 의사당대로 88 한국투자증권빌딩 16층 한국투자신탁운용 BETA운용본부 ETF운용팀,미분류,KOSPI,KINDEX 한류
1355,267450, (),http://www.kbstaretf.com,서울특별시 영등포구 여의대로 70 신한금융투자타워 25층,미분류,KOSPI,KBSTAR 미국장기국채선물인버스(H)
1356,176710, (),http://kyoboaxaim.co.kr,서울 종로구 종로1가 교보생명빌딩 15층 교보악사자산운용,미분류,KOSPI,파워 중기국고채
1357,084695,14 (2017/12),http://www.daesang.com,서울특별시 중구 세종대로9길 41 (서소문동),기타금융업,KOSPI,대상홀딩스우
1358,014825,759 (2017/12),http://www.dongwonsys.co.kr,경기도 성남시 중원구 둔촌대로541번길 46,화학,KOSPI,동원시스템즈우
1359,185680, (),http://www.samsungfund.com,서울특별시 중구 세종대로 55 삼성생명빌딩 삼성자산운용,미분류,KOSPI,KODEX 미국S&P바이오(합성)
1360,140710, (),http://www.kodex.com,서울 영등포구 여의도동 삼성생명(주)여의도빌 36-1,미분류,KOSPI,KODEX 운송
1361,261920, (),http://kim.co.kr,서울특별시 영등포구 의사당대로 88 한국투자증권빌딩 16층 한국투자신탁운용 Beta운용본부 ETF팀,미분류,KOSPI,KINDEX 필리핀MSCI(합성)
1362,267440, (),http://www.kbstaretf.com,서울특별시 영등포구 여의대로 70 신한금융투자타워 25층,미분류,KOSPI,KBSTAR 미국장기국채선물(H)
1363,195970, (),http://www.arirangetf.com,서울특별시 영등포구 63로 50 63한화생명빌딩,미분류,KOSPI,ARIRANG 선진국MSCI(합성 H)
1364,236460, (),http://www.arirangetf.com,서울특별시 영등포구 63로 50 63한화생명빌딩 51층 한화자산운용 퀀트운용팀 ETF파트,미분류,KOSPI,ARIRANG 스마트베타 LowVOL
1365,244820, (),http://www.arirangetf.com,서울특별시 영등포구 63로 50 63한화생명빌딩 51층 한화자산운용 Quant운용팀 ETF파트,미분류,KOSPI,ARIRANG 스마트베타4종결합
1366,285020, (),,서울특별시 영등포구 여의대로 70 신한금융투자타워 25층,미분류,KOSPI,KBSTAR 200철강소재
1367,287330, (),,서울특별시 영등포구 여의대로 70 신한금융투자타워 25층,미분류,KOSPI,KBSTAR 200생활소비재
1368,152380, (),http://www.kodex.com,서울 중구 태평로2가 삼성생명빌딩 삼성자산운용,미분류,KOSPI,KODEX 국채선물10년
1369,139230, (),http://tigeretf.com,서울 영등포구 여의도동 미래에셋빌딩 2층,미분류,KOSPI,TIGER 200 중공업
1370,003415,"1,261 (2017/12)",http://www.ssangyongcement.co.kr,서울특별시 중구 수표로 34 씨티센터타워 7~9층,비금속,KOSPI,쌍용양회우
1371,140580, (),http://www.kbstaretf.com,서울 영등포구 여의도동 신한금융투자타워 25층,미분류,KOSPI,KBSTAR 우량업종
1372,138910, (),http://www.kodex.com,서울 영등포구 여의도동 삼성생명(주)여의도빌 36-1 키움FS빌딩,미분류,KOSPI,KODEX 구리선물(H)
1373,200040, (),,서울특별시 중구 세종대로 55 삼성생명빌딩 삼성자산운용,미분류,KOSPI,KODEX 미국S&P금융(합성)
1374,097750, (),http://www.yurieasset.co.kr,,미분류,KOSPI,TREX 중소형가치
1375,285010, (),,서울특별시 영등포구 여의대로 70 신한금융투자타워 25층,미분류,KOSPI,KBSTAR 200중공업
1376,261270, (),http://www.samsungfund.com,서울특별시 중구 세종대로 55 삼성자산운용 23층,미분류,KOSPI,KODEX 미국달러선물인버스
1377,091220, (),,,미분류,KOSPI,TIGER 은행
1378,138530, (),http://tigeretf.com,서울 영등포구 여의도동 미래에셋빌딩 2층,미분류,KOSPI,TIGER LG그룹+펀더멘털
1379,139270, (),http://tigeretf.com,서울 영등포구 여의도동 미래에셋빌딩 2층,미분류,KOSPI,TIGER 200 금융
1380,105010, (),,,미분류,KOSPI,TIGER 라틴35
1381,222200, (),http://www.arirangetf.com,서울특별시 영등포구 63로 50 63한화생명빌딩 63빌딩 51층 Quant운용팀 ETF파트,미분류,KOSPI,ARIRANG 스마트베타 Quality
1382,510006, (),http://www.daishin.com,서울특별시 중구 삼일대로 343 저동1가 대신파이낸스센터,미분류,KOSPI,대신 인버스 니켈선물 ETN(H)
1383,138520, (),http://tigeretf.com,서울 영등포구 여의도동 미래에셋빌딩 2층,미분류,KOSPI,TIGER 삼성그룹펀더멘털
1384,277640, (),http://tigeretf.com,서울특별시 종로구 종로 33 그랑서울 TOWER1 12층,미분류,KOSPI,TIGER 코스피대형주
1385,200050, (),,서울특별시 중구 세종대로 55 삼성생명빌딩 삼성자산운용,미분류,KOSPI,KODEX 독일MSCI(합성)
1386,011155,402 (2017/12),http://www.cjseafood.net,경기도 성남시 중원구 둔촌대로388번길 32 (상대원동),음식료,KOSPI,CJ씨푸드1우
1387,222190, (),http://www.arirangetf.com,서울특별시 영등포구 63로 50 63한화생명빌딩 63빌딩 51층 Quant운용팀 ETF파트,미분류,KOSPI,ARIRANG 스마트베타 Momentum
1388,280930, (),http://www.kodex.com,서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용,미분류,KOSPI,KODEX 미국러셀2000(H)
1389,098560, (),,,미분류,KOSPI,TIGER 방송통신
1390,004545,611 (2017/12),http://www.kleannara.com,"서울특별시 중구 삼일대로6길 5, 신조양빌딩 8층 (충무로2가)",종이목재,KOSPI,깨끗한나라우
1391,220130, (),,서울특별시 영등포구 여의대로 70 신한금융투자타워 18층,미분류,KOSPI,SMART 중국본토 중소형 CSI500(합성 H)
1392,256450, (),http://www.arirangetf.com,서울특별시 영등포구 63로 50 63한화생명빌딩,미분류,KOSPI,ARIRANG 심천차이넥스트(합성)
1393,284980, (),,서울특별시 영등포구 여의대로 70 신한금융투자타워 25층,미분류,KOSPI,KBSTAR 200금융
1394,001525,463 (2017/12),http://www.tongyanginc.co.kr,서울특별시 영등포구 국제금융로2길 24,비금속,KOSPI,동양우
1395,016385,696 (2017/12),http://www.dongbusteel.co.kr,서울특별시 중구 후암로 98 STX 남산타워,철강금속,KOSPI,동부제철우
1396,280940, (),http://www.kodex.com,서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용,미분류,KOSPI,KODEX 골드선물인버스(H)
1397,139320, (),http://tigeretf.com,서울 영등포구 여의도동 미래에셋빌딩 45-1,미분류,KOSPI,TIGER 금은선물(H)
1398,000725,"6,925 (2017/12)",http://www.hdec.kr,서울시 종로구 율곡로 75(계동) 140-2 현대건설빌딩,건설업,KOSPI,현대건설우
1399,003075,"2,821 (2017/12)",http://www.kolonglobal.com,경기도 과천시 코오롱로 11,건설업,KOSPI,코오롱글로벌우
1400,012205,713 (2017/12),http://www.keyang.co.kr,서울특별시 강남구 테헤란로 508 (대치동)해성2빌딩 2층,기계,KOSPI,계양전기우
1401,001755,217 (2017/12),http://www.hygood.co.kr,서울시 영등포구 국제금융로 6길 7,증권,KOSPI,한양증권우
1402,014915,124 (2017/12),http://www.smec-korea.co.kr,경기도 평택시 세교산단로 61,전기전자,KOSPI,성문전자우
1403,010145,"11,263 (2017/12)",http://www.samsungshi.com,경기도 성남시 분당구 판교로227번길 23 삼성중공업 판교R&D센터,운수장비,KOSPI,삼성중공우
1404,138920, (),http://www.kodex.com,서울 영등포구 여의도동 삼성생명(주)여의도빌 36-1 키움FS빌딩,미분류,KOSPI,KODEX 콩선물(H)
1405,004565,450 (2017/12),http://www.hyundai-bngsteel.com,경상남도 창원시 성산구 적현로 124 (신촌동),철강금속,KOSPI,현대비앤지스틸우
1406,009275,663 (2017/12),http://www.sw.co.kr,서울시 마포구 독막로 328 신원빌딩,섬유의복,KOSPI,신원우
1407,000145,9 (2017/12),http://www.hitejinroholdings.com,서울시 강남구 영동대로 714(청담동),기타금융업,KOSPI,하이트진로홀딩스우
1408,000545,"1,171 (2017/12)",http://www.heungkukfire.co.kr,서울특별시 종로구 새문안로 68 (신문로1가),보험업,KOSPI,흥국화재우
1409,001065,"1,166 (2017/12)",http://www.jw-pharma.co.kr,서울시 서초구 남부순환로 2477 (서초동),의약품,KOSPI,JW중외제약우
1410,139240, (),http://tigeretf.com,서울 영등포구 여의도동 미래에셋빌딩 2층,미분류,KOSPI,TIGER 200 철강소재
1411,227550, (),http://www.tigeretf.com,서울특별시 중구 을지로5길 26 미래에셋센터원빌딩,미분류,KOSPI,TIGER 200 산업재
1412,000995,"1,999 (2017/12)",http://www.dongbuhitek.co.kr,"서울특별시 강남구 테헤란로 432, 동부금융센터 (대치동)",전기전자,KOSPI,DB하이텍1우
1413,000547,"1,171 (2017/12)",http://www.heungkukfire.co.kr,서울특별시 종로구 새문안로 68 (신문로1가),보험업,KOSPI,흥국화재2우B
1414,271050, (),http://www.kodex.com,서울특별시 서초구 서초대로74길 11 17층 삼성자산운용,미분류,KOSPI,KODEX WTI원유선물인버스(H)
1415,004835,194 (2017/12),http://www.duksung21.com,경기도 수원시 영통구 신원로 25 (신동),화학,KOSPI,덕성우
1416,253160, (),http://www.arirangetf.com,서울특별시 영등포구 63로 50 63한화생명빌딩,미분류,KOSPI,ARIRANG 200선물인버스2X
1417,00781K,666 (2017/12),http://www.kcg.co.kr,경기도 안산시 단원구 강촌로 139번길 9,전기전자,KOSPI,코리아써키트2우B
1418,014285,399 (2017/12),http://www.kumkangkind.com,부산시 사하구 다산로 110  (다대동 1512-3),철강금속,KOSPI,금강공업우
1419,139310, (),http://tigeretf.com,서울 영등포구 여의도동 미래에셋빌딩 45-1,미분류,KOSPI,TIGER 금속선물(H)
1420,090355,794 (2017/12),http://www.noroopaint.com,경기도 안양시 만안구 박달로 351,화학,KOSPI,노루페인트우
1421,001067,"1,166 (2017/12)",http://www.jw-pharma.co.kr,서울시 서초구 남부순환로 2477 (서초동),의약품,KOSPI,JW중외제약2우B
1422,157510, (),http://tigeretf.com,서울 중구 수하동 67번지 미래에셋 센터원빌딩,미분류,KOSPI,TIGER 자동차
1423,004985,706 (2017/12),http://www.sungshincement.co.kr,서울시 종로구 인사동5길 29,비금속,KOSPI,성신양회우
1424,000227,279 (2017/12),http://www.yuyu.co.kr,충청북도 제천시 바이오밸리1로 94 (왕암동),의약품,KOSPI,유유제약2우B
1425,005965,862 (2017/12),http://dbcon.dongbu.co.kr,"서울특별시 강남구 테헤란로 432, 동부금융센터 14층 (대치동)",건설업,KOSPI,동부건설우
1426,000325,56 (2017/12),http://www.norooholdings.co.kr,경기도 안양시 만안구 박달로 351,기타금융업,KOSPI,노루홀딩스우
1427,001799,543 (2017/12),http://www.ts.co.kr,인천광역시 중구 월미로 116 (북성동1가),음식료,KOSPI,대한제당3우B
1428,001527,463 (2017/12),http://www.tongyanginc.co.kr,서울특별시 영등포구 국제금융로2길 24,비금속,KOSPI,동양2우B
1429,002785,219 (2017/12),http://www.chinhung.co.kr,"인천광역시 연수구 컨벤시아대로 69, 송도밀레니엄 807호 (송도동)",건설업,KOSPI,진흥기업우B
1430,008355,605 (2017/12),http://www.namsun.co.kr,대구시 달성군 논공중앙로 288,철강금속,KOSPI,남선알미우
1431,004987,706 (2017/12),http://www.sungshincement.co.kr,서울시 종로구 인사동5길 29,비금속,KOSPI,성신양회2우B
1432,004989,706 (2017/12),http://www.sungshincement.co.kr,서울시 종로구 인사동5길 29,비금속,KOSPI,성신양회3우B
1433,002787,219 (2017/12),http://www.chinhung.co.kr,"인천광역시 연수구 컨벤시아대로 69, 송도밀레니엄 807호 (송도동)",건설업,KOSPI,진흥기업2우B
1434,001529,463 (2017/12),http://www.tongyanginc.co.kr,서울특별시 영등포구 국제금융로2길 24,비금속,KOSPI,동양3우B
1435,013367,387 (2017/12),http://www.ilsungconst.co.kr,인천시 남동구 인하로507번길 80(구월동),건설업,KOSPI,일성건설2우B
1436,091990,126 (2017/12),http://www.celltrionhealthcare.com,"인천광역시 연수구 아카데미로51번길 19, 4층",도매,KOSDAQ,셀트리온헬스케어
1437,215600,43 (2017/12),http://www.sillajen.com,부산광역시 북구 효열로 111 부산지식산업센터 6층,"연구,개발",KOSDAQ,신라젠
1438,086900,423 (2017/12),http://www.medy-tox.co.kr,충북 청원군 오창읍 각리1길 78,제약,KOSDAQ,메디톡스
1439,084990,72 (2017/12),http://www.viromed.co.kr,서울시 관악구 관악로 599 서울대학교 자연과학대학 기초과학연구동(203동),"연구,개발",KOSDAQ,바이로메드
1440,130960,"1,825 (2017/12)",http://www.cjenm.com,서울시 마포구 상암산로 66 씨제이이앤엠센터,방송서비스,KOSDAQ,CJ E&M
1441,028300,97 (2017/12),http://www.hlbkorea.com,울산광역시 울주군 온산읍 당월로 216-53,"운송장비,부품",KOSDAQ,에이치엘비
1442,263750,288 (2017/12),http://www.pearlabyss.com/,"경기도 안양시 동안구 시민대로327번길 24(관양동,아리온테크놀로지) 2~5층",디지털컨텐츠,KOSDAQ,펄어비스
1443,068760,588 (2017/12),http://www.celltrionph.com,충청북도 청주시 청원구 오창읍 2산단로 82 셀트리온제약,제약,KOSDAQ,셀트리온제약
1444,950160,34 (2017/12),http://tissuegene.com,"9605 Medical Center Dr. Suite 200, Rockville, MD 20850, USA",미분류,KOSDAQ,코오롱티슈진(Reg.S)
1445,016170,386 (2017/12),http://www.iloen.com,서울시 강남구 삼성동 테헤란로103길 17,"출판,매체복제",KOSDAQ,카카오M
1446,145020,190 (2017/12),http://www.hugel.co.kr,강원도 춘천시 신북읍 신북로 61-20,제약,KOSDAQ,휴젤
1447,253450,68 (2017/12),http://www.studiodragon.net,"서울특별시 마포구 매봉산로 75 1701호 (상암동, 디디엠씨)","오락,문화",KOSDAQ,스튜디오드래곤
1448,003670,"1,274 (2017/12)",http://www.poscochemtech.com,경북 포항시 남구 신항로 110,비금속,KOSDAQ,포스코켐텍
1449,095700,138 (2017/12),http://www.genexine.com,"경기도 성남시 분당구 대왕판교로 700, 코리아바이오파크 4층 (삼평동)","연구,개발",KOSDAQ,제넥신
1450,041960,164 (2017/12),http://www.komipharm.com,경기도 시흥시 경제로 17 (정왕동),제약,KOSDAQ,코미팜
1451,078340,743 (2017/12),http://www.com2us.com,서울시 금천구 가산디지털1로 131 BYC하이시티 A동,디지털컨텐츠,KOSDAQ,컴투스
1452,034230,"1,489 (2017/12)",http://www.paradise.co.kr,서울시 중구 동호로 268,"오락,문화",KOSDAQ,파라다이스
1453,007390,175 (2017/12),http://www.naturecell.co.kr,서울특별시 영등포구 국회대로76길 10 5층,"음식료,담배",KOSDAQ,네이처셀
1454,036490,640 (2017/12),http://www.sk-materials.com,경북 영주시 가흥공단로 59-33,반도체,KOSDAQ,SK머티리얼즈
1455,151910,245 (2017/12),http://www.nanosm.com,경기도 화성시 마도면 마도공단로2길 4,IT부품,KOSDAQ,나노스
1456,240810,650 (2017/12),http://www.ips.co.kr,경기도 평택시 진위면 진위산단로 75,반도체,KOSDAQ,원익IPS
1457,065660,34 (2017/12),http://www.anterogen.com,"서울특별시 금천구 디지털로 130 405(가산동, 남성프라자)",제약,KOSDAQ,안트로젠
1458,035760,"1,009 (2017/12)",http://www.cjoshopping.com,서울특별시 서초구 과천대로 870-13 (방배동),방송서비스,KOSDAQ,CJ오쇼핑
1459,178920,227 (2017/12),http://www.skckolonpi.com,충청북도 진천군 이월면 고등1길 27,화학,KOSDAQ,SKC코오롱PI
1460,098460,343 (2017/12),http://www.kohyoung.com,"서울시 금천구 가산디지털2로 53 한라시그마밸리 14,15층","기계,장비",KOSDAQ,고영
1461,042000,940 (2017/12),http://www.cafe24corp.com,서울특별시 동작구 보라매로5길 15,인터넷,KOSDAQ,카페24
1462,085660,158 (2017/12),http://www.chabio.com,서울특별시 강남구 도산대로 442 청담동 피엔폴루스 3층,제약,KOSDAQ,차바이오텍
1463,115450,87 (2017/12),http://www.gtreebnt.com,"경기도 성남시 분당구 정자일로 248, 파크뷰타워 22층 (정자동)",소프트웨어,KOSDAQ,지트리비앤티
1464,056190,673 (2017/12),http://www.sfa.co.kr,경기도 화성시 동탄면 영천로 38,"기계,장비",KOSDAQ,에스에프에이
1465,028150,"1,015 (2017/12)",http://company.gsshop.co.kr,서울시 영등포구 선유로 75 GS 강서타워,방송서비스,KOSDAQ,GS홈쇼핑
1466,200230,97 (2017/12),http://www.telcon.co.kr,경기도 용인시 기흥구 동탄기흥로 684,통신장비,KOSDAQ,텔콘
1467,032680,177 (2017/12),http://www.softcen.co.kr,서울시 서초구 반포대로 13 아이티센 빌딩 6층,도매,KOSDAQ,소프트센
1468,046890,"1,112 (2017/12)",http://www.seoulsemicon.com,서울특별시 금천구 시흥대로153길 59 (가산동),반도체,KOSDAQ,서울반도체
1469,022100,"2,397 (2017/12)",http://www.poscoict.co.kr,경상북도 포항시 남구 호동로 68 (호동),전문기술,KOSDAQ,포스코 ICT
1470,036830,"1,079 (2017/12)",http://www.soulbrain.co.kr,경기도 성남시 분당구 판교로 255번길 34 (삼평동 612-3),화학,KOSDAQ,솔브레인
1471,192080,191 (2017/12),http://www.doubleugames.com,"서울특별시 강남구 테헤란로 152 16층 (역삼동, 강남파이낸스센터)",디지털컨텐츠,KOSDAQ,더블유게임즈
1472,108230,460 (2017/12),http://www.toptec.co.kr,경북 구미시 산동면 산호대로 1105-65,"기계,장비",KOSDAQ,톱텍
1473,049950,307 (2017/12),http://www.meerecompany.com,경기도 화성시 양감면 정문송산로 69-12,"기계,장비",KOSDAQ,미래컴퍼니
1474,038540,235 (2017/12),http://www.texcell-netcom.co.kr,"서울특별시 금천구 가산디지털2로 123, 월드메르디앙벤처센터2차 13층 (가산동)",컴퓨터서비스,KOSDAQ,텍셀네트컴
1475,003380,13 (2017/12),http://jeilholdings.co.kr,"전라북도 익산시 고봉로 228, 금강빌딩 1층(영등동)",금융,KOSDAQ,제일홀딩스
1476,078160,205 (2017/12),http://www.medi-post.co.kr,경기도 성남시 분당구 대왕판교로 644번길21,제약,KOSDAQ,메디포스트
1477,069080,555 (2017/12),http://company.webzen.com,경기도 성남시 분당구 판교로 242,디지털컨텐츠,KOSDAQ,웹젠
1478,102940,470 (2017/12),http://www.kolonls.co.kr,서울특별시 강서구 마곡동로 110 코오롱 One&Only 타워,제약,KOSDAQ,코오롱생명과학
1479,000250,390 (2017/12),http://www.scd.co.kr,경기도 화성시 향남읍 제약공단2길 71,제약,KOSDAQ,삼천당제약
1480,214370,126 (2017/12),http://www.caregen.co.kr,"경기도 안양시 동안구 엘에스로91번길 46-38 (호계동, (주)케어젠)",제약,KOSDAQ,케어젠
1481,066970,434 (2017/12),http://www.landf.co.kr,대구광역시 달서구 달서대로91길 120 (호산동),IT부품,KOSDAQ,엘앤에프
