,code,m_ics,w_ics,year,total_asset,lt_debt,lt_borrowing,current_asset,current_liabilities,shareholder_equity,stock_issued,intangible_asset,operating_income,extra_income,total_sales,gross_profit,cogs,cf_operation
967,011280,종이목재,포장재,2014,4716.4,545.2,226.9,791.5,1169.0,3002.2,70806.0,20.9,159.2,22.3,3520.5,572.8,2947.7,3520.5
968,011280,종이목재,포장재,2015,6219.9,625.3,210.8,1098.7,1854.7,3739.9,70806.0,214.4,20.2,2.0,3503.5,466.5,3037.0,3503.5
969,011280,종이목재,포장재,2016,7288.4,822.1,496.5,2131.3,3334.8,3131.4,70806.0,117.8,90.3,-756.7,3779.0,486.7,3292.3,3779.0
970,036530,기타금융업,자동차부품,2012,20749.0,2166.3,12.3,9988.6,5402.5,13180.2,14923.0,316.0,856.9,33.2,16687.5,2035.8,14651.7,16687.5
971,036530,기타금융업,자동차부품,2013,21491.8,2055.4,7.4,10708.1,5692.7,13743.7,14923.0,349.4,878.0,-174.4,15236.2,1896.3,13339.9,15236.2
972,036530,기타금융업,자동차부품,2014,20393.9,2055.5,5.0,9949.8,4778.0,13560.4,14923.0,388.5,655.0,20.8,15523.7,1722.5,13801.2,15523.7
973,036530,기타금융업,자동차부품,2015,21693.1,2062.9,2.4,11407.9,4337.7,15292.5,15370.0,339.2,1615.3,2.3,16127.5,2814.0,13313.5,16127.5
974,036530,기타금융업,자동차부품,2016,22101.8,1921.8,0.0,12053.5,4871.1,15308.9,15830.0,290.4,722.8,-507.8,15377.0,2010.8,13366.2,15377.0
975,005090,비금속,포장재,2012,6185.7,1378.0,1203.1,1573.0,2508.7,2299.0,4854.0,6.6,116.1,47.3,2852.2,356.0,2496.2,2852.2
976,005090,비금속,포장재,2013,7666.5,2674.4,2275.1,2235.0,2348.5,2643.6,4854.0,15.4,146.7,12.8,2900.3,389.4,2511.0,2900.3
977,005090,비금속,포장재,2014,8133.2,2769.7,2337.3,2324.6,2494.8,2868.7,4854.0,15.3,89.4,49.5,2978.1,366.8,2611.3,2978.1
978,005090,비금속,포장재,2015,8411.9,2183.3,1862.5,2491.3,3044.3,3184.3,4854.0,15.6,149.7,0.9,3103.0,465.3,2637.7,3103.0
979,005090,비금속,포장재,2016,8542.7,1544.6,1060.3,2424.7,3699.1,3299.0,4854.0,17.5,14.3,38.6,2974.6,342.6,2632.0,2974.6
980,012610,화학,화학,2012,2874.5,183.7,4.2,1462.4,940.9,1749.9,37500.0,26.8,36.4,26.2,2186.0,284.4,1901.7,2186.0
981,012610,화학,화학,2013,3169.4,189.1,24.2,1758.9,1082.9,1897.4,40396.0,32.6,111.5,27.9,2608.1,433.3,2174.8,2608.1
982,012610,화학,화학,2014,3130.4,284.8,124.9,1646.1,863.2,1982.4,40396.0,28.4,140.9,0.1,2771.8,489.9,2281.9,2771.8
983,012610,화학,화학,2015,3266.9,162.5,4.4,1766.6,1093.1,2011.3,40396.0,28.2,67.2,-4.7,2631.6,430.4,2201.2,2631.6
984,012610,화학,화학,2016,3443.0,165.0,7.6,1914.1,1195.0,2082.9,40396.0,32.6,105.8,7.3,2748.7,468.3,2280.4,2748.7
985,000140,기타금융업,음료,2012,44436.0,11240.7,238.8,8407.1,19695.1,13500.1,23678.0,9149.1,1839.6,381.8,20816.7,8973.6,11843.1,20816.7
986,000140,기타금융업,음료,2013,42621.8,9734.3,574.4,8363.5,20504.3,12383.2,23678.0,8926.8,1679.1,-419.2,19428.8,8376.7,11052.2,19428.8
987,000140,기타금융업,음료,2014,40179.9,11182.9,518.8,7573.2,18054.6,10942.4,23678.0,7798.3,1080.8,-1161.7,18897.5,7967.0,10930.5,18897.5
988,000140,기타금융업,음료,2015,40687.9,10224.4,7.9,8813.1,19348.8,11114.6,23678.0,7746.7,1458.7,-78.0,19271.2,8297.7,10973.5,19271.2
989,000140,기타금융업,음료,2016,39671.1,8249.6,0.0,9865.9,19386.5,12035.0,23678.0,7385.8,1329.4,15.3,18954.4,8297.5,10656.9,18954.4
990,005740,기타금융업,식품,2012,10880.0,4012.1,1000.0,2844.6,4511.5,2356.3,1565.0,1907.3,756.2,78.8,11344.6,4318.2,7026.4,11344.6
991,005740,기타금융업,식품,2013,10918.3,2992.2,175.0,3067.5,5517.9,2408.2,1565.0,1919.8,697.0,-48.9,11183.0,4386.6,6796.4,11183.0
992,005740,기타금융업,식품,2014,10898.2,3909.1,1123.6,2837.9,4341.7,2647.4,1565.0,1981.5,627.7,-31.3,10841.3,4315.4,6525.9,10841.3
993,005740,기타금융업,식품,2015,11215.7,4059.5,1024.7,2850.8,4121.7,3034.5,1565.0,1992.3,874.4,-121.2,12040.1,4857.3,7182.8,12040.1
994,005740,기타금융업,식품,2016,11778.0,2700.2,10.9,3129.2,5029.2,4048.6,15645.0,1993.2,659.3,49.1,11888.3,4630.9,7257.5,11888.3
995,000860,화학,건축자재,2012,4286.4,358.9,17.6,1944.8,595.0,3332.5,6500.0,13.7,278.3,6.7,3660.7,550.9,3109.7,3660.7
996,000860,화학,건축자재,2013,4730.9,386.3,17.3,2244.9,607.5,3737.1,6500.0,14.0,338.4,7.0,3828.5,644.8,3183.6,3828.5
997,000860,화학,건축자재,2014,5064.7,369.2,1.2,2441.9,595.8,4099.8,6500.0,14.3,381.0,23.8,3775.0,684.2,3090.9,3775.0
998,000860,화학,건축자재,2015,5421.0,371.0,1.1,2686.8,571.2,4478.8,6500.0,16.2,383.6,11.1,3353.2,697.5,2655.6,3353.2
999,000860,화학,건축자재,2016,5820.4,393.9,12.1,2825.8,635.8,4790.6,6500.0,7.7,368.2,7.6,3323.3,719.6,2603.7,3323.3
1000,005950,화학,화학,2012,13089.2,2894.2,1941.4,6590.7,5461.2,4733.8,15278.0,152.0,633.3,-84.0,22366.9,1338.4,21028.5,22366.9
1001,005950,화학,화학,2013,12912.6,3512.0,2022.7,6697.1,5364.0,4036.6,15278.0,165.6,-0.9,-129.9,20727.0,895.3,19831.7,20727.0
1002,005950,화학,화학,2014,10937.8,2391.6,1605.1,5719.1,4808.5,3737.7,15278.0,166.6,-357.2,-141.0,18515.8,388.4,18127.4,18515.8
1003,005950,화학,화학,2015,10285.6,1941.6,1290.7,5307.4,4835.9,3508.1,15278.0,157.1,0.5,-80.6,14712.3,798.5,13913.8,14712.3
1004,005950,화학,화학,2016,11002.1,1488.1,579.1,5911.5,6049.5,3464.5,15278.0,185.2,649.6,-201.2,15154.2,1317.1,13837.0,15154.2
1005,000490,기계,기계,2012,5544.4,749.3,287.4,2494.8,2491.1,2304.0,23728.0,192.6,6.5,9.5,5634.6,1234.4,4400.2,5634.6
1006,000490,기계,기계,2013,5778.3,845.8,358.9,2797.9,2673.2,2259.4,23728.0,178.1,59.4,-65.0,5811.5,1015.3,4796.2,5811.5
1007,000490,기계,기계,2014,7070.1,1052.7,548.6,3998.1,3713.4,2304.0,23728.0,172.8,64.6,50.7,6032.4,1126.1,4906.3,6032.4
1008,000490,기계,기계,2015,6882.9,1300.7,512.5,3828.7,3251.0,2331.2,23728.0,172.3,54.3,57.9,5834.7,1313.3,4521.4,5834.7
1009,000490,기계,기계,2016,6672.2,1074.8,196.3,3719.6,3445.8,2151.5,23728.0,172.1,-129.8,48.1,5854.1,1212.5,4641.7,5854.1
1010,001880,건설업,건설,2012,5983.9,3087.5,1254.9,3814.4,2487.9,408.4,14400.0,21.6,131.7,-367.2,5061.5,471.7,4589.8,5061.5
1011,001880,건설업,건설,2013,6800.1,1084.5,40.7,4631.3,4571.6,1144.0,15180.0,22.0,317.5,-114.2,6468.7,627.4,5841.3,6468.7
1012,001880,건설업,건설,2014,6542.3,2602.1,739.2,4396.6,2516.2,1423.9,15180.0,17.0,675.0,-325.9,8608.5,908.7,7699.8,8608.5
1013,001880,건설업,건설,2015,7068.2,684.8,7.3,6066.3,4551.8,1831.6,15180.0,12.0,897.4,-326.5,8928.7,1164.7,7764.0,8928.7
1014,001880,건설업,건설,2016,7394.5,2038.5,1858.1,6267.4,2772.3,2583.6,15180.0,20.6,921.3,51.8,9112.9,1232.7,7880.2,9112.9
1015,004150,기타금융업,종이와목재,2012,25434.3,8537.3,411.8,5823.1,8979.1,7917.8,43624.0,95.7,1164.3,-15.4,18596.9,3239.4,15357.5,18596.9
1016,004150,기타금융업,종이와목재,2013,29609.4,12248.4,1201.1,7064.0,9242.4,8118.6,43624.0,320.8,323.7,297.7,7426.9,995.7,6431.2,7426.9
1017,004150,기타금융업,종이와목재,2014,29779.4,4279.4,326.5,16886.5,21037.3,4462.7,43624.0,156.4,509.3,-271.1,7806.0,1185.7,6620.3,7806.0
1018,004150,기타금융업,종이와목재,2015,19741.4,4996.7,873.6,4416.3,9058.8,5685.9,38597.0,505.4,435.0,-86.2,5540.0,959.0,4581.0,5540.0
1019,004150,기타금융업,종이와목재,2016,20067.5,3650.3,601.7,7213.9,10205.9,6211.3,46360.0,266.8,623.5,38.7,7946.4,1380.8,6565.6,7946.4
1020,000970,철강금속,철강,2012,3331.7,71.6,0.8,1800.3,1075.7,2184.5,22801.0,101.2,71.8,19.1,3270.3,703.6,2566.7,3270.3
1021,000970,철강금속,철강,2013,3193.9,63.7,0.5,1689.9,938.8,2191.4,22801.0,94.1,65.0,-6.1,3264.9,632.8,2632.1,3264.9
1022,000970,철강금속,철강,2014,3007.4,85.1,0.2,1518.3,678.8,2243.5,22801.0,100.5,103.4,8.9,3154.8,716.3,2438.5,3154.8
1023,000970,철강금속,철강,2015,3233.8,91.9,0.0,1584.8,787.7,2354.2,22801.0,105.7,131.4,11.8,3332.8,739.4,2593.4,3332.8
1024,000970,철강금속,철강,2016,3347.3,83.4,0.0,1678.5,712.9,2551.0,22801.0,106.4,253.0,3.2,3873.2,924.6,2948.6,3873.2
1025,044450,운수창고,해운사,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,044450,운수창고,해운사,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,044450,운수창고,해운사,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,044450,운수창고,해운사,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,044450,운수창고,해운사,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,005960,건설업,건설,2012,29186.1,7594.5,1970.0,15517.4,16496.1,5095.4,35934.0,2004.3,726.0,210.3,24846.8,2241.7,22605.1,24846.8
1031,005960,건설업,건설,2013,25121.8,5254.3,1133.7,11930.9,16366.4,3501.1,38699.0,1995.4,-1342.4,-250.8,10643.3,-192.4,10835.7,10643.3
1032,005960,건설업,건설,2014,8526.1,1339.9,197.8,4709.9,6942.1,244.2,53383.0,304.8,-1567.1,435.6,8928.6,-311.0,9239.7,8928.6
1033,005960,건설업,건설,2015,5987.6,2347.8,0.0,3132.6,2936.6,703.2,8818.0,25.3,-356.3,470.7,6981.9,269.5,6712.4,6981.9
1034,005960,건설업,건설,2016,6821.2,2297.9,53.3,3929.9,1992.6,2530.6,21010.0,13.3,161.0,412.6,5855.2,653.3,5202.0,5855.2
1035,001790,음식료,식품,2012,16207.2,3914.6,474.9,8855.8,7950.6,4341.9,8157.0,56.2,535.6,24.2,15138.9,1851.8,13287.1,15138.9
1036,001790,음식료,식품,2013,15700.5,4141.4,535.8,8450.7,7119.3,4439.9,8157.0,55.7,447.5,-42.3,13897.3,1810.0,12087.2,13897.3
1037,001790,음식료,식품,2014,15613.3,3939.7,1262.6,8310.4,7198.6,4475.1,9618.0,66.2,438.6,-148.7,13458.8,1875.2,11583.7,13458.8
1038,001790,음식료,식품,2015,15416.8,3761.0,1049.4,8415.8,7407.1,4248.7,9618.0,70.3,229.1,-250.6,12457.7,1473.5,10984.3,12457.7
1039,001790,음식료,식품,2016,12105.9,3462.4,987.1,5620.9,4145.2,4498.3,9618.0,38.6,447.9,26.5,12642.5,1586.9,11055.6,12642.5
1040,004560,철강금속,비철금속,2012,6235.1,1184.8,44.1,3143.9,2392.5,2657.8,15189.0,161.1,175.8,15.2,7472.3,469.1,7003.3,7472.3
1041,004560,철강금속,비철금속,2013,6265.8,1324.0,15.7,3268.8,1984.4,2957.4,15189.0,161.9,459.3,26.9,6967.2,760.1,6207.1,6967.2
1042,004560,철강금속,비철금속,2014,6304.0,1589.2,226.0,3407.2,1488.7,3226.1,15189.0,189.1,484.1,12.9,7116.5,827.9,6288.6,7116.5
1043,004560,철강금속,비철금속,2015,5811.7,759.7,0.0,3036.0,1807.1,3245.0,15189.0,183.1,145.3,-3.3,6889.5,491.6,6397.9,6889.5
1044,004560,철강금속,비철금속,2016,5677.4,829.6,0.0,3144.3,1375.8,3472.0,15189.0,179.2,363.4,-28.9,6608.1,716.2,5891.9,6608.1
1045,144620,화학,"섬유,의류,신발,호화품",2012,2942.1,31.5,0.0,1494.7,919.3,1991.4,9000.0,152.8,16.6,20.5,5439.5,303.4,5136.1,5439.5
1046,144620,화학,"섬유,의류,신발,호화품",2013,3023.9,12.6,0.0,1386.3,962.6,2048.6,9000.0,149.1,111.5,-4.3,5469.0,412.3,5056.7,5469.0
1047,144620,화학,"섬유,의류,신발,호화품",2014,2946.6,51.8,0.0,1239.5,962.5,1932.3,9000.0,158.8,-67.8,-17.2,4796.9,223.0,4573.9,4796.9
1048,144620,화학,"섬유,의류,신발,호화품",2015,3035.0,42.0,0.0,1288.5,1156.8,1836.3,9000.0,196.0,-77.2,-6.8,3728.3,214.1,3514.2,3728.3
1049,144620,화학,"섬유,의류,신발,호화품",2016,2881.7,42.5,0.0,1390.8,984.1,1855.2,9000.0,195.0,-24.5,60.7,3389.1,232.4,3156.7,3389.1
1050,000320,기타금융업,건축자재,2012,8359.1,2109.8,1167.8,2970.6,2529.8,3719.5,13476.0,135.6,170.8,-8.0,5856.3,1256.3,4600.0,5856.3
1051,000320,기타금융업,건축자재,2013,8524.2,1450.5,622.9,3097.4,3049.3,4024.5,13476.0,138.2,228.2,18.5,6132.3,1454.3,4678.1,6132.3
1052,000320,기타금융업,건축자재,2014,8998.8,1592.8,646.4,3548.4,3007.6,4398.4,13476.0,141.6,337.4,8.9,6700.0,1741.8,4958.1,6700.0
1053,000320,기타금융업,건축자재,2015,9864.6,1836.5,937.9,4529.2,2814.4,5213.7,13476.0,128.6,272.3,-26.0,6834.8,1891.2,4943.6,6834.8
1054,000320,기타금융업,건축자재,2016,9702.1,1596.0,752.3,4195.8,2770.9,5335.2,13476.0,178.4,227.0,-34.9,6901.4,1939.5,4962.0,6901.4
1055,000390,화학,건축자재,2012,4247.3,669.5,267.1,2208.5,1360.5,2217.2,22400.0,69.5,225.8,17.0,4349.0,789.0,3560.0,4349.0
1056,000390,화학,건축자재,2013,4755.7,875.7,292.9,2512.2,1371.4,2508.6,22400.0,61.5,434.8,16.7,4990.9,1067.1,3923.8,4990.9
1057,000390,화학,건축자재,2014,5050.7,898.2,294.3,2615.6,1355.8,2796.6,22400.0,78.9,458.3,33.0,5267.3,1074.7,4192.6,5267.3
1058,000390,화학,건축자재,2015,5119.3,777.2,393.3,2486.0,1463.9,2878.2,22669.0,72.6,316.9,10.2,5071.9,1139.2,3932.7,5071.9
1059,000390,화학,건축자재,2016,5263.1,846.1,421.7,2479.4,1459.8,2957.2,25389.0,82.1,188.8,23.3,4821.9,1010.1,3811.9,4821.9
1060,035510,서비스업,IT서비스,2012,1901.0,51.0,0.0,1340.6,431.7,1418.3,1720.0,25.8,188.4,-22.4,2971.1,553.5,2417.6,2971.1
1061,035510,서비스업,IT서비스,2013,1948.4,48.3,0.0,1420.2,369.5,1530.6,1720.0,22.1,175.9,-43.6,2397.8,515.7,1882.1,2397.8
1062,035510,서비스업,IT서비스,2014,2088.9,52.4,0.0,1540.9,422.0,1614.6,1720.0,36.1,155.1,-10.3,2280.6,466.2,1814.5,2280.6
1063,035510,서비스업,IT서비스,2015,2172.7,39.5,0.0,1390.0,471.6,1661.6,1720.0,33.3,109.8,-10.6,2611.0,531.7,2079.3,2611.0
1064,035510,서비스업,IT서비스,2016,2208.6,22.5,0.0,1417.5,530.4,1655.7,1720.0,35.0,87.2,0.5,2963.4,485.5,2477.9,2963.4
1065,000180,서비스업,종이와목재,2012,3284.5,207.7,160.4,1015.6,503.1,2573.7,6000.0,16.5,2.9,1337.8,1612.5,253.0,1359.4,1612.5
1066,000180,서비스업,종이와목재,2013,3240.1,136.2,131.3,808.1,569.7,2534.2,5775.0,14.3,-21.2,6.9,1507.7,220.4,1287.2,1507.7
1067,000180,서비스업,종이와목재,2014,3346.3,267.7,247.6,875.7,581.2,2497.3,5775.0,12.3,-0.9,-4.1,1634.5,284.2,1350.3,1634.5
1068,000180,서비스업,종이와목재,2015,3625.0,268.0,236.9,1163.0,567.6,2789.4,6975.0,9.3,30.6,6.1,1773.1,282.6,1490.4,1773.1
1069,000180,서비스업,종이와목재,2016,6364.4,740.7,121.9,1021.3,586.1,5037.6,69752.0,77.9,9.8,205.1,1813.7,287.2,1526.6,1813.7
1070,091090,기계,석유와가스,2012,3676.1,652.7,320.0,1725.4,1929.5,1093.9,36222.0,45.8,93.1,2.2,2858.1,316.4,2541.7,2858.1
1071,091090,기계,석유와가스,2013,2986.0,538.8,220.0,1215.8,1429.4,1017.8,40315.0,38.9,-125.5,20.1,1853.8,116.1,1737.7,1853.8
1072,091090,기계,석유와가스,2014,3066.4,212.2,96.6,1333.5,2039.7,814.5,40315.0,43.1,-134.6,37.3,2020.1,152.3,1867.8,2020.1
1073,091090,기계,석유와가스,2015,3476.9,132.9,0.0,1772.6,1974.3,1369.7,57810.0,44.5,9.0,111.5,2752.8,260.7,2492.1,2752.8
1074,091090,기계,석유와가스,2016,3749.3,451.4,170.0,1175.3,1333.9,1964.0,60593.0,54.4,-1.0,12.9,2221.7,168.6,2053.1,2221.7
1075,004250,화학,화학,2012,2580.6,364.8,251.8,1026.3,835.4,1380.3,42000.0,24.4,175.8,9.5,2801.6,467.5,2334.1,2801.6
1076,004250,화학,화학,2013,3052.5,572.8,500.5,1107.9,874.2,1605.5,42000.0,61.0,186.1,16.2,3237.4,500.9,2736.6,3237.4
1077,004250,화학,화학,2014,3056.6,293.6,218.4,1102.7,913.5,1849.6,42000.0,13.8,173.7,33.3,3377.7,491.5,2886.2,3377.7
1078,004250,화학,화학,2015,3439.6,150.5,66.3,1282.5,1201.2,2087.8,42000.0,7.5,222.1,-5.4,3765.4,564.7,3200.7,3765.4
1079,004250,화학,화학,2016,3993.1,123.3,65.5,1711.5,1406.6,2463.2,42000.0,26.1,156.5,14.3,3779.0,545.2,3233.9,3779.0
1080,016880,기타금융업,복합기업,2012,27572.2,3166.6,1822.3,14961.3,30142.2,-5736.6,60273.0,156.5,-1961.8,-6371.7,5327.1,-295.7,5622.8,5327.1
1081,016880,기타금융업,복합기업,2013,23118.6,6380.0,492.8,14874.9,12233.8,4504.8,52844.0,129.6,-265.9,9591.3,3827.9,197.4,3630.4,3827.9
1082,016880,기타금융업,복합기업,2014,16382.5,5589.1,54.1,9017.9,7096.7,3696.7,52867.0,74.3,47.2,1228.4,4569.3,473.0,4096.3,4569.3
1083,016880,기타금융업,복합기업,2015,12036.8,3297.2,100.0,6900.3,5165.0,3574.6,60071.0,84.7,187.0,306.0,4373.3,679.3,3694.0,4373.3
1084,016880,기타금융업,복합기업,2016,8380.1,489.9,100.0,5736.0,4329.6,3560.7,72677.0,133.6,-117.9,-114.9,2429.7,315.0,2114.8,2429.7
1085,013870,운수장비,자동차부품,2012,3541.1,577.2,207.6,1772.5,1237.7,1726.2,19072.0,4.7,226.7,7.4,4366.1,604.6,3761.5,4366.1
1086,013870,운수장비,자동차부품,2013,3779.8,598.1,258.8,1840.5,1237.0,1944.7,19072.0,8.7,250.8,21.6,4628.1,647.6,3980.5,4628.1
1087,013870,운수장비,자동차부품,2014,4308.2,769.6,430.2,1951.8,1453.5,2085.1,19072.0,11.5,191.8,26.3,4594.3,662.9,3931.3,4594.3
1088,013870,운수장비,자동차부품,2015,4594.0,880.0,409.4,1994.4,1571.0,2143.1,19072.0,19.0,169.2,44.4,4675.4,658.8,4016.5,4675.4
1089,013870,운수장비,자동차부품,2016,4663.3,764.7,315.1,2052.9,1609.1,2289.6,19072.0,23.2,243.0,35.3,4951.2,743.5,4207.7,4951.2
1090,002460,건설업,건설,2012,3966.9,871.8,122.8,2051.0,898.0,2197.0,12451.0,4.8,88.5,20.4,3512.6,321.6,3191.0,3512.6
1091,002460,건설업,건설,2013,4194.8,991.3,178.2,1980.5,826.6,2377.0,12451.0,5.4,78.5,13.6,3526.8,288.6,3238.2,3526.8
1092,002460,건설업,건설,2014,5242.0,893.8,178.2,3087.1,1689.0,2659.2,12451.0,5.6,152.1,26.1,4206.8,359.9,3846.9,4206.8
1093,002460,건설업,건설,2015,4734.8,781.2,110.6,2562.6,1094.1,2859.5,12451.0,5.4,246.9,8.0,4800.8,465.6,4335.2,4800.8
1094,002460,건설업,건설,2016,5040.6,778.9,110.6,2907.8,1136.1,3125.5,12451.0,5.4,438.7,-2.3,4943.1,643.3,4299.8,4943.1
1095,067830,유통업,백화점과일반상점,2012,5028.8,534.2,56.7,562.8,1835.4,2659.2,41041.0,24.0,299.5,20.9,1733.9,1007.8,726.1,1733.9
1096,067830,유통업,백화점과일반상점,2013,5109.4,1174.5,711.2,609.1,1061.4,2873.5,41041.0,23.8,323.2,3.8,1794.6,1047.6,747.0,1794.6
1097,067830,유통업,백화점과일반상점,2014,5126.2,1060.8,593.0,673.4,955.1,3110.3,41041.0,23.4,358.8,-2.0,1821.4,1081.1,740.3,1821.4
1098,067830,유통업,백화점과일반상점,2015,5279.1,481.0,46.2,808.4,1434.4,3363.7,41041.0,47.2,354.6,-4.5,1870.4,1100.4,770.0,1870.4
1099,067830,유통업,백화점과일반상점,2016,5533.6,489.1,57.9,1081.7,1419.8,3624.8,41041.0,47.0,368.8,-4.2,1829.5,1087.4,742.1,1829.5
1100,002310,종이목재,포장재,2012,4728.8,496.5,221.1,1662.9,1719.9,2512.4,6042.0,75.0,392.5,12.8,4940.4,875.0,4065.5,4940.4
1101,002310,종이목재,포장재,2013,7154.5,873.5,500.0,2324.4,1589.9,4691.1,8957.0,101.5,255.5,25.2,6449.9,870.4,5579.5,6449.9
1102,002310,종이목재,포장재,2014,7157.4,810.2,394.8,2278.4,1523.0,4824.2,8957.0,101.3,248.0,26.6,6154.2,866.8,5287.5,6154.2
1103,002310,종이목재,포장재,2015,6545.6,819.8,413.5,1853.1,1321.6,4404.3,8957.0,73.5,-6.6,-313.6,5976.8,631.4,5345.3,5976.8
1104,002310,종이목재,포장재,2016,7209.6,1032.3,637.9,2271.9,1565.9,4611.4,8957.0,73.9,245.1,51.4,6330.3,854.5,5475.8,6330.3
1105,000700,서비스업,항공화물운송과물류,2012,6428.5,1024.8,950.0,526.7,1120.0,4283.7,43791.0,0.4,297.3,-2.0,408.3,408.3,0.0,408.3
1106,000700,서비스업,항공화물운송과물류,2013,108288.4,39124.4,8911.9,20653.2,61965.0,7199.1,43791.0,1189.2,217.3,-10.5,4728.9,783.9,3945.0,4728.9
1107,000700,서비스업,항공화물운송과물류,2014,4104.1,1039.9,800.0,1815.3,852.8,2211.5,26042.0,34.5,371.6,-19.9,4808.2,980.3,3827.9,4808.2
1108,000700,서비스업,항공화물운송과물류,2015,4645.5,1122.9,800.0,2296.9,851.5,2671.1,26042.0,53.4,671.9,-13.0,5163.7,1341.3,3822.4,5163.7
1109,000700,서비스업,항공화물운송과물류,2016,4735.8,255.7,0.0,1887.1,1727.5,2752.6,26042.0,183.4,184.3,10.3,4469.7,1142.4,3327.3,4469.7
1110,092200,운수장비,자동차부품,2012,5468.0,671.2,361.7,2242.0,3165.8,1631.1,21700.0,45.9,159.3,29.0,5048.8,568.3,4480.5,5048.8
1111,092200,운수장비,자동차부품,2013,5536.1,600.8,323.0,2102.9,3238.7,1696.6,21700.0,51.0,170.8,25.8,5036.1,606.0,4430.1,5036.1
1112,092200,운수장비,자동차부품,2014,5635.1,618.6,259.2,2023.1,3330.3,1686.2,21700.0,56.2,141.0,-2.3,5020.4,601.1,4419.3,5020.4
1113,092200,운수장비,자동차부품,2015,5858.0,798.6,381.1,2177.2,3303.9,1755.5,21700.0,60.3,311.0,-14.2,5194.1,751.8,4442.3,5194.1
1114,092200,운수장비,자동차부품,2016,7338.0,1919.3,519.7,2850.4,3385.2,2033.5,21700.0,76.6,348.3,-17.3,5575.0,764.1,4810.9,5575.0
1115,004890,철강금속,철강,2012,3618.8,67.2,1.7,2042.0,462.4,3089.2,2425.0,14.4,274.9,15.3,4386.4,444.2,3942.2,4386.4
1116,004890,철강금속,철강,2013,3600.6,35.7,0.5,2351.8,499.6,3065.3,2425.0,14.4,61.9,18.9,3798.6,244.6,3554.0,3798.6
1117,004890,철강금속,철강,2014,3569.3,22.3,0.0,2366.6,388.2,3158.8,2425.0,12.4,104.2,8.7,3641.5,261.3,3380.2,3641.5
1118,004890,철강금속,철강,2015,3475.2,39.0,0.0,2361.8,278.9,3157.3,2425.0,4.1,19.6,5.3,3082.4,160.2,2922.1,3082.4
1119,004890,철강금속,철강,2016,3713.9,65.4,0.0,2685.9,383.9,3264.7,2425.0,10.1,122.8,1.4,3043.6,274.3,2769.3,3043.6
1120,058430,철강금속,비철금속,2012,4689.1,109.2,0.0,2175.6,2838.0,1741.9,6000.0,77.1,-14.1,-512.5,8535.0,407.7,8127.3,8535.0
1121,058430,철강금속,비철금속,2013,4515.8,125.3,0.0,2073.6,2675.8,1714.7,6000.0,88.3,26.5,-44.6,8211.8,493.2,7718.7,8211.8
1122,058430,철강금속,비철금속,2014,4386.2,251.2,87.8,2036.6,2453.0,1682.0,6000.0,81.3,81.6,-15.1,8026.2,585.4,7440.7,8026.2
1123,058430,철강금속,비철금속,2015,4318.9,607.6,410.3,2150.8,1954.6,1756.7,6000.0,62.2,231.3,-38.4,8016.5,809.9,7206.6,8016.5
1124,058430,철강금속,비철금속,2016,4057.6,382.4,213.2,2312.4,1625.6,2049.6,6000.0,55.9,410.6,7.9,7980.1,1033.1,6946.9,7980.1
1125,004060,유통업,"섬유,의류,신발,호화품",2012,2918.3,154.5,0.0,1287.9,664.0,2099.9,202425.0,25.7,2.3,19.2,3218.4,957.3,2261.1,3218.4
1126,004060,유통업,"섬유,의류,신발,호화품",2013,2855.8,152.5,0.0,1238.5,637.4,2065.9,202425.0,25.5,-31.1,-15.2,3138.0,917.6,2220.4,3138.0
1127,004060,유통업,"섬유,의류,신발,호화품",2014,2899.7,139.3,0.0,1343.8,767.8,1992.7,202425.0,1.9,-38.5,-46.2,3404.1,925.1,2479.0,3404.1
1128,004060,유통업,"섬유,의류,신발,호화품",2015,2916.7,147.2,0.0,1102.6,745.7,2023.8,202425.0,18.3,31.6,-13.8,3177.1,923.5,2253.6,3177.1
1129,004060,유통업,"섬유,의류,신발,호화품",2016,3020.0,206.0,65.0,1169.6,815.6,1998.4,202425.0,10.5,13.2,-53.4,3086.2,890.5,2195.7,3086.2
1130,001460,섬유의복,"섬유,의류,신발,호화품",2012,5054.6,947.6,448.5,1434.1,773.5,3333.5,840.0,10.2,334.0,78.6,2169.9,807.4,1362.5,2169.9
1131,001460,섬유의복,"섬유,의류,신발,호화품",2013,5251.6,872.6,271.3,766.4,899.6,3479.3,840.0,7.8,251.2,18.7,1824.5,735.0,1089.5,1824.5
1132,001460,섬유의복,"섬유,의류,신발,호화품",2014,6083.9,1243.4,600.5,821.0,1186.2,3654.3,840.0,10.9,279.0,3.9,1769.1,740.8,1028.3,1769.1
