,code,year,f_roa,f_cfo,f_droa,f_accrual,f_dlever,f_dliquid,f_equityoffer,f_dmargin,f_dturnover,f_total
980,011280,2012,0,0,0,0,0,0,1,0,0,1
981,011280,2013,1,1,0,1,0,1,1,0,0,5
982,011280,2014,1,1,1,1,0,1,1,1,0,7
983,011280,2015,1,1,0,1,0,1,1,0,1,6
984,011280,2016,1,1,1,1,0,1,1,0,0,6
985,000140,2012,0,0,0,0,0,0,1,0,0,1
986,000140,2013,1,1,0,1,0,1,1,0,0,5
987,000140,2014,1,1,0,1,0,1,1,0,1,6
988,000140,2015,1,1,1,1,1,1,1,1,1,9
989,000140,2016,1,1,0,1,1,1,1,1,0,7
990,000490,2012,0,0,0,0,0,0,1,0,0,1
991,000490,2013,1,1,0,1,0,1,1,0,0,5
992,000490,2014,1,1,1,1,0,1,1,1,0,7
993,000490,2015,1,1,0,1,0,1,1,1,0,6
994,000490,2016,0,1,0,1,1,1,1,0,1,6
995,005740,2012,0,0,0,0,0,0,1,0,0,1
996,005740,2013,1,1,0,1,0,1,1,0,0,5
997,005740,2014,1,1,0,1,0,1,1,1,0,6
998,005740,2015,1,1,1,1,0,1,1,1,1,8
999,005740,2016,1,1,0,1,1,1,0,0,0,5
1000,005950,2012,0,0,0,0,0,0,1,0,0,1
1001,005950,2013,0,1,0,1,0,1,1,0,0,4
1002,005950,2014,0,1,0,1,0,1,1,0,0,4
1003,005950,2015,1,1,1,1,1,1,1,1,0,8
1004,005950,2016,1,1,1,1,1,1,1,1,1,9
1005,000860,2012,0,0,0,0,0,0,1,0,0,1
1006,000860,2013,1,1,0,1,0,1,1,0,0,5
1007,000860,2014,1,1,1,1,0,1,1,1,0,7
1008,000860,2015,1,1,1,1,1,1,1,1,0,8
1009,000860,2016,1,1,1,1,0,1,1,1,1,8
1010,001880,2012,0,0,0,0,0,0,1,0,0,1
1011,001880,2013,1,1,0,1,0,1,1,0,0,5
1012,001880,2014,1,1,1,1,0,1,1,1,1,8
1013,001880,2015,1,1,1,1,1,1,1,1,1,9
1014,001880,2016,1,1,0,1,0,1,1,1,0,6
1015,004150,2012,0,0,0,0,0,0,1,0,0,1
1016,004150,2013,1,1,0,1,0,1,1,0,0,5
1017,004150,2014,1,1,1,1,0,1,1,1,0,7
1018,004150,2015,1,1,0,1,0,1,1,1,0,6
1019,004150,2016,1,1,1,1,1,1,0,1,1,8
1020,000970,2012,0,0,0,0,0,0,1,0,0,1
1021,000970,2013,1,1,0,1,0,1,1,0,0,5
1022,000970,2014,1,1,1,1,0,1,1,1,1,8
1023,000970,2015,1,1,1,1,0,1,1,0,1,7
1024,000970,2016,1,1,1,1,1,1,1,1,1,9
1025,044450,2012,0,0,0,0,0,0,1,0,0,1
1026,044450,2013,0,0,0,0,0,0,1,0,0,1
1027,044450,2014,0,0,0,0,0,0,1,0,0,1
1028,044450,2015,0,0,0,0,0,0,1,0,0,1
1029,044450,2016,0,0,0,0,0,0,1,0,0,1
1030,005960,2012,0,0,0,0,0,0,1,0,0,1
1031,005960,2013,0,1,0,1,0,1,1,0,0,4
1032,005960,2014,0,1,0,1,0,1,0,0,0,3
1033,005960,2015,0,1,1,1,0,1,1,1,1,7
1034,005960,2016,1,1,1,1,0,1,0,1,1,7
1035,144620,2012,0,0,0,0,0,0,1,0,0,1
1036,144620,2013,1,1,0,1,0,1,1,0,0,5
1037,144620,2014,0,1,0,1,0,1,1,0,0,4
1038,144620,2015,0,1,0,1,1,1,1,1,0,6
1039,144620,2016,0,1,1,1,0,1,1,1,0,6
1040,000320,2012,0,0,0,0,0,0,1,0,0,1
1041,000320,2013,1,1,0,1,0,1,1,0,0,5
1042,000320,2014,1,1,1,1,0,1,1,1,1,8
1043,000320,2015,1,1,0,1,0,1,1,1,0,6
1044,000320,2016,1,1,0,1,1,1,1,1,0,7
1045,000390,2012,0,0,0,0,0,0,1,0,0,1
1046,000390,2013,1,1,0,1,0,1,1,0,0,5
1047,000390,2014,1,1,0,1,0,1,0,0,0,4
1048,000390,2015,1,1,0,1,1,1,1,1,0,7
1049,000390,2016,1,1,0,1,0,1,1,0,0,5
1050,035510,2012,0,0,0,0,0,0,1,0,0,1
1051,035510,2013,1,1,0,1,0,1,1,0,0,5
1052,035510,2014,1,1,0,1,0,1,1,0,0,5
1053,035510,2015,1,1,0,1,1,1,1,0,1,7
1054,035510,2016,1,1,0,1,1,1,1,0,1,7
1055,001790,2012,0,0,0,0,0,0,1,0,0,1
1056,001790,2013,1,1,0,1,0,1,1,0,0,5
1057,001790,2014,1,1,1,1,0,1,0,1,0,6
1058,001790,2015,1,1,0,1,1,1,1,0,0,6
1059,001790,2016,1,1,1,1,0,1,1,1,1,8
1060,004560,2012,0,0,0,0,0,0,1,0,0,1
1061,004560,2013,1,1,0,1,0,1,1,0,0,5
1062,004560,2014,1,1,1,1,0,1,1,1,1,8
1063,004560,2015,1,1,0,1,1,1,1,0,0,6
1064,004560,2016,1,1,1,1,0,1,1,1,1,8
1065,091090,2012,0,0,0,0,0,0,1,0,0,1
1066,091090,2013,0,1,0,1,0,1,1,0,0,4
1067,091090,2014,0,1,0,1,0,1,1,1,1,6
1068,091090,2015,1,1,1,1,1,1,0,1,1,8
1069,091090,2016,0,1,0,1,0,1,0,0,0,3
1070,016880,2012,0,0,0,0,0,0,1,0,0,1
1071,016880,2013,0,1,0,1,0,1,1,0,0,4
1072,016880,2014,1,1,1,1,0,1,0,1,1,7
1073,016880,2015,1,1,1,1,1,1,0,1,1,8
1074,016880,2016,0,1,0,1,1,1,0,0,0,4
1075,004250,2012,0,0,0,0,0,0,1,0,0,1
1076,004250,2013,1,1,0,1,0,1,1,0,0,5
1077,004250,2014,1,1,0,1,0,1,1,0,0,5
1078,004250,2015,1,1,1,1,1,1,1,1,1,9
1079,004250,2016,1,1,0,1,1,1,1,0,0,6
1080,000180,2012,0,0,0,0,0,0,1,0,0,1
1081,000180,2013,0,1,0,1,0,1,1,0,0,4
1082,000180,2014,0,1,1,1,0,1,1,1,1,7
1083,000180,2015,1,1,1,1,1,1,0,0,1,7
1084,000180,2016,1,1,0,1,0,1,0,0,0,4
1085,002310,2012,0,0,0,0,0,0,1,0,0,1
1086,002310,2013,1,1,0,1,0,1,1,0,0,5
1087,002310,2014,1,1,0,1,0,1,1,1,0,6
1088,002310,2015,0,1,0,1,0,1,1,0,0,4
1089,002310,2016,1,1,1,1,0,1,1,1,1,8
1090,013870,2012,0,0,0,0,0,0,1,0,0,1
1091,013870,2013,1,1,0,1,0,1,1,0,0,5
1092,013870,2014,1,1,0,1,0,1,1,1,0,6
1093,013870,2015,1,1,0,1,0,1,1,0,0,5
1094,013870,2016,1,1,1,1,1,1,1,1,0,8
1095,067830,2012,0,0,0,0,0,0,1,0,0,1
1096,067830,2013,1,1,0,1,0,1,1,0,0,5
1097,067830,2014,1,1,1,1,0,1,1,1,0,7
1098,067830,2015,1,1,0,1,1,1,1,0,1,7
1099,067830,2016,1,1,1,1,1,1,1,1,0,8
1100,002460,2012,0,0,0,0,0,0,1,0,0,1
1101,002460,2013,1,1,0,1,0,1,1,0,0,5
1102,002460,2014,1,1,1,1,0,1,1,1,1,8
1103,002460,2015,1,1,1,1,1,1,1,1,0,8
1104,002460,2016,1,1,1,1,0,1,1,1,1,8
1105,000700,2012,0,0,0,0,0,0,1,0,0,1
1106,000700,2013,1,1,0,1,0,1,1,0,0,5
1107,000700,2014,1,1,0,1,0,1,1,1,0,6
1108,000700,2015,1,1,1,1,0,1,1,1,1,8
1109,000700,2016,1,1,0,1,1,1,1,0,0,6
1110,092200,2012,0,0,0,0,0,0,1,0,0,1
1111,092200,2013,1,1,0,1,0,1,1,0,0,5
1112,092200,2014,1,1,0,1,0,1,1,0,0,5
1113,092200,2015,1,1,1,1,0,1,1,1,1,8
1114,092200,2016,1,1,1,1,0,1,1,0,1,7
1115,004890,2012,0,0,0,0,0,0,1,0,0,1
1116,004890,2013,1,1,0,1,0,1,1,0,0,5
1117,004890,2014,1,1,1,1,0,1,1,1,0,7
1118,004890,2015,1,1,0,1,0,1,1,0,0,5
1119,004890,2016,1,1,1,1,0,1,1,1,1,8
1120,004060,2012,0,0,0,0,0,0,1,0,0,1
1121,004060,2013,0,1,0,1,0,1,1,0,0,4
1122,004060,2014,0,1,0,1,0,1,1,0,1,5
1123,004060,2015,1,1,1,1,0,1,1,1,0,7
1124,004060,2016,1,1,0,1,0,1,1,0,0,5
1125,058430,2012,0,0,0,0,0,0,1,0,0,1
1126,058430,2013,1,1,0,1,0,1,1,0,0,5
1127,058430,2014,1,1,1,1,0,1,1,1,1,8
1128,058430,2015,1,1,1,1,0,1,1,1,1,8
1129,058430,2016,1,1,1,1,1,1,1,1,1,9
1130,001460,2012,0,0,0,0,0,0,1,0,0,1
1131,001460,2013,1,1,0,1,0,1,1,0,0,5
1132,001460,2014,1,1,1,1,0,1,1,1,0,7
1133,001460,2015,1,1,0,1,0,1,1,0,0,5
1134,001460,2016,1,1,0,1,1,1,1,0,1,7
1135,032560,2012,0,0,0,0,0,0,1,0,0,1
1136,032560,2013,1,1,0,1,0,1,1,0,0,5
1137,032560,2014,1,1,1,1,0,1,1,1,0,7
1138,032560,2015,1,1,0,1,0,1,1,0,0,5
1139,032560,2016,1,1,1,1,0,1,1,1,1,8
1140,011160,2012,0,0,0,0,0,0,1,0,0,1
1141,011160,2013,1,1,0,1,0,1,1,0,0,5
1142,011160,2014,1,1,1,1,0,1,1,1,0,7
1143,011160,2015,0,1,0,1,1,1,0,0,0,4
1144,011160,2016,1,1,1,1,1,1,0,1,1,8
1145,007860,2012,0,0,0,0,0,0,1,0,0,1
1146,007860,2013,1,1,0,1,0,1,1,0,0,5
1147,007860,2014,1,1,0,1,0,1,1,0,0,5
1148,007860,2015,1,1,0,1,0,1,1,0,1,6
1149,007860,2016,1,1,0,1,0,1,0,0,0,4
1150,013520,2012,0,0,0,0,0,0,1,0,0,1
1151,013520,2013,1,1,0,1,0,1,1,0,0,5
1152,013520,2014,1,1,0,1,0,1,1,1,0,6
1153,013520,2015,1,1,1,1,1,1,1,1,0,8
1154,013520,2016,1,1,0,1,1,1,1,1,0,7
1155,007660,2012,0,0,0,0,0,0,1,0,0,1
1156,007660,2013,1,1,0,1,0,1,1,0,0,5
1157,007660,2014,1,1,0,1,0,1,1,0,0,5
1158,007660,2015,1,1,1,1,1,1,1,1,0,8
1159,007660,2016,1,1,0,1,0,1,1,0,1,6
1160,033530,2012,0,0,0,0,0,0,1,0,0,1
1161,033530,2013,1,1,0,1,0,1,1,0,0,5
1162,033530,2014,1,1,0,1,0,1,1,0,0,5
1163,033530,2015,1,1,0,1,0,1,1,0,0,5
1164,033530,2016,1,1,1,1,1,1,1,1,0,8
1165,090350,2012,0,0,0,0,0,0,1,0,0,1
1166,090350,2013,1,1,0,1,0,1,1,0,0,5
1167,090350,2014,1,1,1,1,0,1,1,1,1,8
1168,090350,2015,1,1,1,1,0,1,1,1,0,7
1169,090350,2016,1,1,0,1,1,1,1,1,0,7
1170,013570,2012,0,0,0,0,0,0,1,0,0,1
1171,013570,2013,1,1,0,1,0,1,1,0,0,5
1172,013570,2014,1,1,0,1,0,1,1,0,0,5
1173,013570,2015,1,1,1,1,0,1,0,1,1,7
1174,013570,2016,1,1,0,1,1,1,1,1,0,7
1175,017900,2012,0,0,0,0,0,0,1,0,0,1
1176,017900,2013,0,1,0,1,0,1,1,0,0,4
1177,017900,2014,0,1,0,1,0,1,1,0,0,4
1178,017900,2015,0,1,0,1,1,1,1,1,0,6
1179,017900,2016,0,1,1,1,0,1,1,1,0,6
1180,103590,2012,0,0,0,0,0,0,1,0,0,1
1181,103590,2013,1,1,0,1,0,1,1,0,0,5
1182,103590,2014,1,1,1,1,0,1,1,1,0,7
1183,103590,2015,1,1,0,1,1,1,1,0,0,6
1184,103590,2016,1,1,0,1,1,1,1,0,1,7
1185,002840,2012,0,0,0,0,0,0,1,0,0,1
1186,002840,2013,1,1,0,1,0,1,1,0,0,5
1187,002840,2014,1,1,0,1,0,1,0,0,0,4
1188,002840,2015,1,1,1,1,0,1,1,1,0,7
1189,002840,2016,1,1,1,1,1,1,1,1,1,9
1190,041650,2012,0,0,0,0,0,0,1,0,0,1
1191,041650,2013,1,1,0,1,0,1,1,0,0,5
1192,041650,2014,1,1,0,1,0,1,1,0,0,5
1193,041650,2015,1,1,1,1,1,1,1,1,0,8
1194,041650,2016,1,1,0,1,0,1,1,0,0,5
1195,019440,2012,0,0,0,0,0,0,1,0,0,1
1196,019440,2013,1,1,0,1,0,1,1,0,0,5
1197,019440,2014,1,1,0,1,0,1,1,0,0,5
1198,019440,2015,1,1,0,1,1,1,1,0,0,6
1199,019440,2016,1,1,1,1,0,1,1,1,1,8
1200,013580,2012,0,0,0,0,0,0,1,0,0,1
1201,013580,2013,0,1,0,1,0,1,1,0,0,4
1202,013580,2014,0,1,0,1,0,1,1,0,1,5
1203,013580,2015,1,1,1,1,0,1,1,1,1,8
1204,013580,2016,1,1,1,1,1,1,1,1,1,9
1205,005430,2012,0,0,0,0,0,0,1,0,0,1
1206,005430,2013,1,1,0,1,0,1,1,0,0,5
1207,005430,2014,1,1,1,1,0,1,1,1,1,8
1208,005430,2015,1,1,1,1,1,1,1,1,0,8
1209,005430,2016,1,1,1,1,1,1,1,1,1,9
1210,005390,2012,0,0,0,0,0,0,1,0,0,1
1211,005390,2013,1,1,0,1,0,1,1,0,0,5
1212,005390,2014,1,1,1,1,0,1,1,1,1,8
1213,005390,2015,1,1,0,1,1,1,1,0,1,7
1214,005390,2016,1,1,0,1,1,1,1,0,0,6
1215,002150,2012,0,0,0,0,0,0,1,0,0,1
1216,002150,2013,1,1,0,1,0,1,1,0,0,5
1217,002150,2014,1,1,0,1,0,1,1,0,0,5
1218,002150,2015,1,1,1,1,0,1,1,0,1,7
1219,002150,2016,1,1,1,1,1,1,1,0,0,7
1220,100250,2012,0,0,0,0,0,0,1,0,0,1
1221,100250,2013,1,1,0,1,0,1,1,0,0,5
1222,100250,2014,1,1,0,1,0,1,1,1,0,6
1223,100250,2015,1,1,1,1,1,1,1,1,0,8
1224,100250,2016,1,1,0,1,1,1,1,0,0,6
1225,014280,2012,0,0,0,0,0,0,1,0,0,1
1226,014280,2013,1,1,0,1,0,1,1,0,0,5
1227,014280,2014,1,1,1,1,0,1,1,1,0,7
1228,014280,2015,1,1,0,1,1,1,1,1,0,7
1229,014280,2016,1,1,1,1,0,1,1,1,1,8
1230,117580,2012,0,0,0,0,0,0,1,0,0,1
1231,117580,2013,1,1,0,1,0,1,1,0,0,5
1232,117580,2014,1,1,1,1,0,1,1,0,1,7
1233,117580,2015,1,1,1,1,0,1,1,1,0,7
1234,117580,2016,1,1,1,1,0,1,1,1,0,7
1235,084680,2012,0,0,0,0,0,0,1,0,0,1
1236,084680,2013,0,1,0,1,0,1,1,0,0,4
1237,084680,2014,0,1,1,1,0,1,1,0,0,5
1238,084680,2015,1,1,1,1,0,1,1,1,1,8
1239,084680,2016,1,1,1,1,0,1,1,1,1,8
1240,100220,2012,0,0,0,0,0,0,1,0,0,1
1241,100220,2013,1,1,0,1,0,1,1,0,0,5
1242,100220,2014,1,1,0,1,0,1,1,0,0,5
1243,100220,2015,1,1,1,1,1,1,1,1,1,9
1244,100220,2016,1,1,1,1,1,1,1,1,1,9
1245,002620,2012,0,0,0,0,0,0,1,0,0,1
1246,002620,2013,1,1,0,1,0,1,1,0,0,5
1247,002620,2014,1,1,1,1,0,1,1,1,1,8
1248,002620,2015,1,1,1,1,1,1,1,0,1,8
1249,002620,2016,1,1,0,1,0,1,1,0,0,5
1250,084870,2012,0,0,0,0,0,0,1,0,0,1
1251,084870,2013,1,1,0,1,0,1,1,0,0,5
1252,084870,2014,1,1,0,1,0,1,1,1,0,6
1253,084870,2015,0,1,0,1,0,1,1,1,1,6
1254,084870,2016,1,1,1,1,1,1,1,0,0,7
1255,004540,2012,0,0,0,0,0,0,1,0,0,1
1256,004540,2013,1,1,0,1,0,1,1,0,0,5
1257,004540,2014,1,1,0,1,0,1,1,0,0,5
1258,004540,2015,1,1,0,1,0,0,1,0,1,5
1259,004540,2016,1,1,1,1,1,0,0,1,1,7
1260,069640,2012,0,0,0,0,0,0,1,0,0,1
1261,069640,2013,1,1,0,1,0,1,1,0,0,5
1262,069640,2014,1,1,0,1,0,1,0,0,0,4
1263,069640,2015,1,1,0,1,1,1,0,1,1,7
1264,069640,2016,1,1,1,1,1,1,0,1,1,8
1265,010690,2012,0,0,0,0,0,0,1,0,0,1
1266,010690,2013,1,1,0,1,0,1,1,0,0,5
1267,010690,2014,1,1,0,1,0,1,1,0,0,5
1268,010690,2015,1,1,0,1,0,1,1,0,0,5
1269,010690,2016,1,1,1,1,1,1,1,1,1,9
1270,012200,2012,0,0,0,0,0,0,1,0,0,1
1271,012200,2013,1,1,0,1,0,1,1,0,0,5
1272,012200,2014,1,1,0,1,0,1,1,0,1,6
1273,012200,2015,1,1,1,1,0,1,1,1,0,7
1274,012200,2016,1,1,1,1,0,1,1,1,1,8
1275,015890,2012,0,0,0,0,0,0,1,0,0,1
1276,015890,2013,1,1,0,1,0,1,1,0,0,5
1277,015890,2014,1,1,0,1,0,1,1,1,0,6
1278,015890,2015,0,1,0,1,0,1,1,0,0,4
1279,015890,2016,1,1,1,1,0,1,1,1,1,8
1280,092220,2012,0,0,0,0,0,0,1,0,0,1
1281,092220,2013,0,1,0,1,0,1,1,0,0,4
1282,092220,2014,1,1,1,1,0,1,1,1,0,7
1283,092220,2015,1,1,1,1,0,1,1,1,1,8
1284,092220,2016,1,1,0,1,1,1,1,0,1,7
1285,021820,2012,0,0,0,0,0,0,1,0,0,1
1286,021820,2013,1,1,0,1,0,1,1,0,0,5
1287,021820,2014,1,1,0,1,0,1,1,0,0,5
1288,021820,2015,1,1,0,1,1,1,1,0,0,6
1289,021820,2016,0,1,0,1,1,1,1,0,0,5
1290,035000,2012,0,0,0,0,0,0,1,0,0,1
1291,035000,2013,1,1,0,1,0,1,1,0,0,5
1292,035000,2014,1,1,0,1,0,1,1,0,0,5
1293,035000,2015,1,1,1,1,1,1,1,0,1,8
1294,035000,2016,1,1,1,1,1,1,1,1,0,8
1295,003960,2012,0,0,0,0,0,0,1,0,0,1
1296,003960,2013,1,1,0,1,0,1,1,0,0,5
1297,003960,2014,1,1,0,1,0,1,1,0,1,6
1298,003960,2015,1,1,1,1,0,1,1,0,1,7
1299,003960,2016,1,1,1,1,1,1,1,0,0,7
1300,003160,2012,0,0,0,0,0,0,1,0,0,1
1301,003160,2013,1,1,0,1,0,1,1,0,0,5
1302,003160,2014,1,1,1,1,0,1,1,0,1,7
1303,003160,2015,1,1,0,1,0,1,1,1,0,6
1304,003160,2016,1,1,1,1,0,1,1,1,1,8
1305,102280,2012,0,0,0,0,0,0,1,0,0,1
1306,102280,2013,0,1,0,1,0,1,1,0,0,4
1307,102280,2014,1,1,1,1,0,1,0,0,0,5
1308,102280,2015,1,1,1,1,1,1,0,1,0,7
1309,102280,2016,0,1,0,1,0,1,1,0,0,4
1310,003830,2012,0,0,0,0,0,0,1,0,0,1
1311,003830,2013,0,1,0,1,0,1,1,0,0,4
1312,003830,2014,0,1,0,1,0,1,1,0,0,4
1313,003830,2015,0,1,1,1,0,1,1,1,0,6
1314,003830,2016,0,1,1,1,1,1,1,1,0,7
1315,004440,2012,0,0,0,0,0,0,1,0,0,1
1316,004440,2013,1,1,0,1,0,1,1,0,0,5
1317,004440,2014,1,1,1,1,0,1,1,1,1,8
1318,004440,2015,1,1,1,1,1,1,1,1,1,9
1319,004440,2016,1,1,0,1,1,1,0,1,0,6
1320,004840,2012,0,0,0,0,0,0,1,0,0,1
1321,004840,2013,1,1,0,1,0,1,1,0,0,5
1322,004840,2014,1,1,1,1,0,1,0,1,0,6
1323,004840,2015,1,1,0,1,0,1,0,0,1,5
1324,004840,2016,1,1,0,1,0,1,0,1,0,5
1325,004980,2012,0,0,0,0,0,0,1,0,0,1
1326,004980,2013,1,1,0,1,0,1,1,0,0,5
1327,004980,2014,1,1,0,1,0,1,1,1,1,7
1328,004980,2015,1,1,0,1,1,1,1,0,1,7
1329,004980,2016,1,1,1,1,1,1,0,0,1,7
1330,028100,2012,0,0,0,0,0,0,1,0,0,1
1331,028100,2013,1,1,0,1,0,1,1,0,0,5
1332,028100,2014,1,1,0,1,0,1,1,1,0,6
1333,028100,2015,1,1,1,1,0,1,1,1,0,7
1334,028100,2016,1,1,1,1,1,1,1,1,0,8
1335,145210,2012,0,0,0,0,0,0,1,0,0,1
1336,145210,2013,1,1,0,1,0,1,1,0,0,5
1337,145210,2014,1,1,1,1,0,1,1,0,1,7
1338,145210,2015,1,1,0,1,1,1,0,0,0,5
1339,145210,2016,0,1,0,1,1,1,1,0,0,5
1340,016590,2012,0,0,0,0,0,0,1,0,0,1
1341,016590,2013,1,1,0,1,0,1,1,0,0,5
1342,016590,2014,1,1,1,1,0,1,0,1,0,6
1343,016590,2015,1,1,0,1,1,1,0,0,0,5
1344,016590,2016,1,1,1,1,0,1,1,0,1,7
1345,014790,2012,0,0,0,0,0,0,1,0,0,1
1346,014790,2013,0,1,0,1,0,1,1,0,0,4
1347,014790,2014,1,1,1,1,0,1,0,1,1,7
1348,014790,2015,1,1,1,1,1,1,0,1,1,8
1349,014790,2016,1,1,1,1,0,1,0,1,0,6
1350,075580,2012,0,0,0,0,0,0,1,0,0,1
1351,075580,2013,1,1,0,1,0,1,1,0,0,5
1352,075580,2014,1,1,1,1,0,1,0,1,1,7
1353,075580,2015,1,1,0,1,1,1,0,1,0,6
1354,075580,2016,1,1,0,1,1,1,0,0,0,5
1355,003650,2012,0,0,0,0,0,0,1,0,0,1
1356,003650,2013,1,1,0,1,0,1,1,0,0,5
1357,003650,2014,1,1,0,1,0,1,1,0,0,5
1358,003650,2015,1,1,1,1,0,1,1,1,0,7
1359,003650,2016,1,1,0,1,1,1,1,0,0,6
1360,024090,2012,0,0,0,0,0,0,1,0,0,1
1361,024090,2013,1,1,0,1,0,1,1,0,0,5
1362,024090,2014,0,1,0,1,0,1,1,0,1,5
1363,024090,2015,1,1,1,1,1,1,1,1,0,8
1364,024090,2016,1,1,1,1,0,1,1,1,1,8
1365,002600,2012,0,0,0,0,0,0,1,0,0,1
1366,002600,2013,1,1,0,1,0,1,1,0,0,5
1367,002600,2014,1,1,1,1,0,1,1,1,1,8
1368,002600,2015,1,1,0,1,0,1,1,1,0,6
1369,002600,2016,1,1,1,1,0,1,1,1,1,8
1370,012030,2012,0,0,0,0,0,0,1,0,0,1
1371,012030,2013,1,1,0,1,0,1,1,0,0,5
1372,012030,2014,0,1,0,1,0,1,1,1,0,5
1373,012030,2015,1,1,1,1,0,1,1,1,1,8
1374,012030,2016,1,1,1,1,1,1,0,1,1,8
1375,227840,2012,0,0,0,0,0,0,1,0,0,1
1376,227840,2013,0,0,0,0,0,0,1,0,0,1
1377,227840,2014,0,0,0,0,0,0,1,0,0,1
1378,227840,2015,1,1,0,0,0,1,0,0,0,3
1379,227840,2016,1,1,0,1,1,1,1,0,0,6
1380,092440,2012,0,0,0,0,0,0,1,0,0,1
1381,092440,2013,1,1,0,1,0,1,1,0,0,5
1382,092440,2014,1,1,0,1,0,1,1,0,0,5
1383,092440,2015,1,1,0,1,0,1,1,0,0,5
1384,092440,2016,1,1,0,1,1,1,1,1,0,7
1385,075180,2012,0,0,0,0,0,0,1,0,0,1
1386,075180,2013,1,1,0,1,0,1,1,0,0,5
1387,075180,2014,1,1,0,1,0,1,1,1,0,6
1388,075180,2015,1,1,0,1,0,1,1,0,0,5
1389,075180,2016,1,1,0,1,1,1,1,0,0,6
1390,009270,2012,0,0,0,0,0,0,1,0,0,1
1391,009270,2013,1,1,0,1,0,1,1,0,0,5
1392,009270,2014,1,1,1,1,0,1,1,0,1,7
1393,009270,2015,1,1,1,1,0,1,1,1,1,8
1394,009270,2016,1,1,0,1,1,1,1,0,0,6
1395,000850,2012,0,0,0,0,0,0,1,0,0,1
1396,000850,2013,1,1,0,1,0,1,1,0,0,5
1397,000850,2014,1,1,1,1,0,1,1,1,1,8
1398,000850,2015,1,1,0,1,0,1,1,0,0,5
1399,000850,2016,1,1,0,1,1,1,1,0,0,6
1400,063160,2012,0,0,0,0,0,0,1,0,0,1
1401,063160,2013,1,1,0,1,0,1,1,0,0,5
1402,063160,2014,0,1,0,1,0,1,1,0,1,5
1403,063160,2015,1,1,1,1,0,1,1,1,1,8
1404,063160,2016,1,1,1,1,1,1,1,1,1,9
1405,002170,2012,0,0,0,0,0,0,1,0,0,1
1406,002170,2013,1,1,0,1,0,1,1,0,0,5
1407,002170,2014,1,1,1,1,0,1,1,1,1,8
1408,002170,2015,1,1,1,1,1,1,1,1,0,8
1409,002170,2016,1,1,1,1,0,1,1,1,0,7
1410,009440,2012,0,0,0,0,0,0,1,0,0,1
1411,009440,2013,1,1,0,1,0,1,1,0,0,5
1412,009440,2014,1,1,0,1,0,1,1,1,0,6
1413,009440,2015,1,1,0,1,0,1,1,1,0,6
1414,009440,2016,1,1,1,1,1,1,1,1,1,9
1415,078000,2012,0,0,0,0,0,0,1,0,0,1
1416,078000,2013,1,1,0,1,0,1,1,0,0,5
1417,078000,2014,1,1,0,1,0,1,1,0,0,5
1418,078000,2015,1,1,1,1,1,1,1,0,1,8
1419,078000,2016,1,1,0,1,1,1,1,1,0,7
1420,016740,2012,0,0,0,0,0,0,1,0,0,1
1421,016740,2013,1,1,0,1,0,1,1,0,0,5
1422,016740,2014,1,1,1,1,0,1,0,1,1,7
1423,016740,2015,1,1,0,1,1,1,1,1,0,7
1424,016740,2016,1,1,0,1,1,1,1,1,0,7
1425,016710,2012,0,0,0,0,0,0,1,0,0,1
1426,016710,2013,1,1,0,1,0,1,1,0,0,5
1427,016710,2014,1,1,0,1,0,1,1,1,0,6
1428,016710,2015,1,1,0,1,0,1,1,1,0,6
1429,016710,2016,1,1,1,1,0,1,1,1,0,7
1430,034590,2012,0,0,0,0,0,0,1,0,0,1
1431,034590,2013,1,1,0,1,0,1,1,0,0,5
1432,034590,2014,1,1,0,1,0,1,0,0,1,5
1433,034590,2015,1,1,0,1,0,1,1,1,0,6
1434,034590,2016,1,1,1,1,1,1,1,1,0,8
1435,001340,2012,0,0,0,0,0,0,1,0,0,1
1436,001340,2013,0,1,0,1,0,1,1,0,0,4
1437,001340,2014,1,1,1,1,0,1,1,1,0,7
1438,001340,2015,1,1,0,1,1,1,0,0,1,6
1439,001340,2016,1,1,1,1,0,1,1,1,1,8
1440,005800,2012,0,0,0,0,0,0,1,0,0,1
1441,005800,2013,1,1,0,1,0,1,1,0,0,5
1442,005800,2014,1,1,0,1,0,1,1,1,0,6
1443,005800,2015,1,1,1,1,1,1,1,1,1,9
1444,005800,2016,1,1,0,1,1,1,1,1,0,7
1445,006090,2012,0,0,0,0,0,0,1,0,0,1
1446,006090,2013,1,1,0,1,0,1,1,0,0,5
1447,006090,2014,0,1,0,1,0,1,1,0,1,5
1448,006090,2015,1,1,1,1,0,1,0,1,1,7
1449,006090,2016,1,1,1,1,1,1,1,1,0,8
1450,004910,2012,0,0,0,0,0,0,1,0,0,1
1451,004910,2013,1,1,0,1,0,1,1,0,0,5
1452,004910,2014,1,1,1,1,0,1,1,1,1,8
1453,004910,2015,1,1,1,1,0,1,1,1,0,7
1454,004910,2016,1,1,0,1,0,1,1,1,0,6
1455,009160,2012,0,0,0,0,0,0,1,0,0,1
1456,009160,2013,1,1,0,1,0,1,1,0,0,5
1457,009160,2014,1,1,0,1,0,1,1,0,1,6
1458,009160,2015,1,1,1,1,1,1,1,1,0,8
1459,009160,2016,1,1,1,1,1,1,1,1,0,8
1460,107590,2012,0,0,0,0,0,0,1,0,0,1
